2506.2094 I 20.453 0.23
2506.2781 I 19.983 0.273
2524.0842 I 20.756 0.457
2524.0921 I 21.07 0.367
2524.1617 I 20.722 0.277
2538.0447 I 20.901 0.285
2538.0527 I 20.12 0.379
2538.2181 I 20.561 0.22
2564.0232 I 21.007 0.08
2564.0301 I 21.013 0.089
2564.089 I 21.413 0.133
2564.1439 I 21.276 0.094
2596.1006 I 20.874 0.068
2596.106 I 20.822 0.078
2652.9292 I 19.826 0.068
2652.9353 I 19.773 0.065
2652.9652 I 19.939 0.073
2652.9717 I 19.993 0.102
2668.908 I 19.983 0.098
2668.9143 I 19.898 0.086
2908.0706 I 19.855 0.071
2908.0768 I 19.958 0.083
2908.2303 I 19.994 0.097
2915.1126 I 19.847 0.053
2915.1188 I 19.88 0.05
2915.2328 I 19.876 0.059
2915.239 I 19.827 0.082
2939.1081 I 19.987 0.022
2939.1147 I 19.978 0.028
2939.1733 I 20.005 0.024
2939.2252 I 19.944 0.028
2965.1189 I 20.224 0.039
2965.1252 I 20.212 0.037
2965.1754 I 20.195 0.039
3006.9427 I 20.562 0.066
3006.9494 I 20.577 0.075
3573.1797 I 21.14 0.076
3573.2113 I 21.207 0.075
3574.2382 I 21.289 0.221
4406.9999 H 17.637 0.0341760149812701
4407.9991 H 17.619 0.0780896920214185
4406.9929 J 18.356 0.0941488183675186
4407.0108 K 17.36 0.0328937684067971
4407.9954 K 17.302 0.0766550715869472
3686.1201 H 17.574 0.047
4123.0309 H 18.028 0.04
4384.1791 H 17.901 0.025
3686.1255 J 18.345 0.058
4124.9993 J 18.844 0.051
4384.1654 J 18.704 0.023
3638.3673 K 17.516 0.043
3668.2505 K 17.436 0.031
3670.1783 K 17.434 0.069
3685.2009 K 17.158 0.08
3686.1156 K 17.242 0.04
3734.0435 K 17.255 0.054
3944.352 K 17.218 0.046
4081.1051 K 17.589 0.059
4122.0574 K 17.676 0.057
4369.1395 K 17.674 0.029
