2517.2364 I 21.94 0.368
2517.3074 I 22.232 0.337
2531.2213 I 22.703 0.209
2531.2387 I 23.175 0.29
2557.1819 I 22.273 0.107
2589.2266 I 21.442 0.14
2589.2322 I 21.421 0.093
2646.0542 I 20.98 0.059
2646.0601 I 20.926 0.047
2662.0313 I 21.597 0.057
2662.0378 I 21.601 0.101
2901.1958 I 20.747 0.152
2901.202 I 20.819 0.141
2908.2375 I 20.663 0.108
2908.2439 I 20.605 0.13
2932.2332 I 20.871 0.046
2932.2388 I 20.867 0.056
2958.2442 I 21.513 0.078
2958.2503 I 21.604 0.07
3000.0677 I 21.591 0.057
3000.0742 I 21.583 0.079
3567.3879 I 21.465 0.384
4400.1375 H 18.437 0.0463249392876019
4400.1484 K 18.169 0.0657647321898295
3643.4311 H 18.549 0.042
4039.2074 H 18.977 0.04
4397.3278 H 18.502 0.036
4397.3051 J 19.245 0.039
3631.5564 K 18.467 0.068
3643.4356 K 18.217 0.054
3661.412 K 18.137 0.066
3663.3159 K 18.144 0.086
3937.5334 K 18.284 0.078
4038.2888 K 18.582 0.034
4397.2658 K 18.189 0.038
