465.1093 I 20.396 0.102
482.9532 I 19.973 0.155
482.9678 I 19.623 0.27
496.9138 I 20.099 0.137
496.9528 I 19.898 0.113
522.958 I 19.995 0.096
522.9697 I 19.875 0.126
554.9636 I 20.534 0.138
554.9696 I 20.486 0.215
611.7916 I 21.018 0.487
627.7693 I 21.87 0.395
627.7771 I 21.596 0.665
866.9335 I 21.533 0.105
866.9397 I 21.858 0.103
873.9753 I 21.781 0.106
873.9816 I 21.74 0.16
897.9703 I 21.122 0.133
897.9771 I 21.353 0.108
923.9818 I 21.346 0.46
923.9879 I 20.425 0.465
965.8056 I 20.513 0.419
965.8184 I 19.876 0.357
1533.1072 I 20.603 0.304
1533.1134 I 19.902 0.878
2365.869 H 17.943 0.0519711458407451
2365.8799 K 17.511 0.0344818792991333
1609.1626 H 18.004 0.132
1632.9769 H 17.934 0.087
1685.8596 H 17.828 0.058
2046.9117 H 17.556 0.079
2090.9109 H 17.853 0.093
2352.0633 H 17.851 0.051
1597.2242 K 17.38 0.06
1609.1671 K 17.483 0.074
1627.0955 K 17.621 0.052
1629.0474 K 17.56 0.083
1632.9814 K 17.627 0.046
1692.9126 K 17.513 0.041
1903.2431 K 17.779 0.039
2046.8881 K 17.304 0.07
2090.8788 K 17.424 0.07
2352.0424 K 17.444 0.033
