746.1966 I 21.749 0.056
747.1975 I 21.744 0.052
790.1613 I 21.424 0.047
790.2007 I 21.259 0.047
790.9906 I 21.459 0.071
791.0286 I 21.423 0.045
791.1504 I 21.414 0.06
794.0617 I 21.468 0.05
794.1731 I 21.518 0.051
795.0372 I 21.431 0.042
795.1505 I 21.48 0.046
819.9322 I 21.728 0.08
820.0568 I 21.618 0.059
820.1518 I 21.595 0.147
820.9304 I 21.742 0.072
821.1905 I 21.616 0.157
822.1172 I 21.619 0.072
824.1117 I 21.491 0.076
824.1992 I 21.579 0.077
824.9377 I 21.483 0.089
824.9934 I 21.613 0.062
825.1182 I 21.526 0.07
842.9137 I 21.279 0.103
843.0345 I 21.995 0.399
843.0996 I 21.216 0.089
843.8997 I 21.142 0.113
844.023 I 21.377 0.252
844.8958 I 21.494 0.131
845.0399 I 21.479 0.111
845.9023 I 21.104 0.097
846.0767 I 21.327 0.117
846.8919 I 21.175 0.103
847.0277 I 21.287 0.135
848.0453 I 21.038 0.089
1861.1892 I 20.973 0.081
1861.2104 I 21.003 0.153
1879.1617 I 21.641 0.082
1893.0685 I 21.994 0.059
1893.0752 I 21.916 0.104
1919.1683 I 21.51 0.082
1919.1742 I 21.569 0.079
1951.0885 I 20.793 0.042
1951.0943 I 20.86 0.064
2263.0745 I 22.156 0.045
2263.0809 I 22.175 0.042
2270.154 I 22.109 0.029
2270.1604 I 22.04 0.03
2294.1031 I 21.656 0.025
2294.1083 I 21.639 0.029
2238.3293 H 19.079 0.0275862284482674
3763.1754 K 18.471 0.0895600357302296
3004.3141 H 19.235 0.038
3399.0296 H 18.741 0.045
3476.0496 H 19.285 0.037
3719.2176 H 19.316 0.026
3004.3117 J 19.96 0.057
3398.078 J 19.532 0.053
3399.0762 J 19.414 0.052
3400.0506 J 19.463 0.037
3476.0264 J 20.138 0.064
3719.2037 J 20.015 0.022
2994.2357 K 18.924 0.039
3004.3187 K 18.934 0.049
3023.2388 K 18.683 0.049
3025.1187 K 18.62 0.084
3040.129 K 18.418 0.036
3299.2709 K 18.339 0.032
3398.0291 K 18.454 0.042
3399.0008 K 18.354 0.061
3476.0015 K 18.931 0.06
3719.186 K 18.959 0.022
