628.5776 I 20.103 0.18
629.5455 I 19.853 0.266
643.4476 I 20.585 0.398
644.551 I 20.609 0.522
645.5671 I 20.7 0.373
648.4786 I 20.58 0.313
648.4798 I 21.351 0.425
651.6751 I 21.067 0.519
651.6801 I 20.323 0.318
652.6511 I 21.133 0.348
652.6619 I 20.024 0.402
653.5879 I 20.611 0.254
653.597 I 20.795 0.317
654.474 I 20.987 0.196
654.4832 I 20.493 0.304
656.5899 I 20.122 0.293
656.6621 I 20.802 0.34
657.4138 I 20.662 0.236
657.5429 I 20.633 0.301
657.6659 I 20.475 0.368
658.4221 I 20.779 0.161
658.5454 I 20.779 0.198
659.5768 I 20.033 0.299
660.5872 I 21.145 0.231
940.5977 I 20.159 0.078
946.5339 I 20.136 0.188
947.538 I 20.227 0.105
948.6281 I 20.13 0.116
955.5571 I 19.883 0.072
955.6241 I 19.992 0.074
960.5539 I 19.854 0.073
968.6059 I 19.656 0.123
969.6086 I 19.782 0.093
974.5518 I 19.804 0.123
975.5775 I 20.39 0.175
980.6406 I 19.702 0.145
982.5926 I 19.776 0.114
983.6615 I 19.882 0.118
990.5452 I 19.725 0.133
990.6689 I 19.673 0.156
1025.569 I 20.591 0.336
1674.6463 I 20.193 0.129
1679.6275 I 20.038 0.075
1680.6284 I 19.985 0.085
1723.5921 I 20.166 0.227
1723.6315 I 19.853 0.218
1724.5813 I 20.078 0.259
1727.4926 I 19.393 0.54
1727.604 I 19.614 0.416
1728.468 I 19.769 0.435
1728.5813 I 19.492 0.438
1776.3445 I 21.23 0.315
1778.3266 I 21.242 0.366
1778.4707 I 20.837 0.251
1779.3332 I 20.679 0.243
1779.5076 I 20.71 0.313
1780.3228 I 20.562 0.282
1781.4761 I 21.065 0.321
2794.5697 I 20.182 0.165
2794.5806 I 20.014 0.065
2812.4554 I 19.972 0.096
2812.4633 I 19.913 0.096
2826.416 I 19.921 0.112
2826.424 I 20.13 0.101
2852.4602 I 20.414 0.125
2852.5151 I 20.589 0.105
2884.4718 I 20.977 0.175
2884.4772 I 21.02 0.13
2941.3005 I 20.489 0.104
2941.3066 I 20.373 0.096
2957.2793 I 20.311 0.108
2957.2856 I 20.324 0.164
3196.4419 I 20.138 0.076
3196.4481 I 20.08 0.087
3203.4838 I 20.178 0.089
3203.49 I 20.276 0.1
3227.4793 I 20.625 0.043
3227.4859 I 20.572 0.041
3253.4901 I 20.558 0.127
3253.4964 I 21.025 0.132
3295.3139 I 20.938 0.169
3295.3206 I 20.768 0.279
3861.5509 I 20.378 0.062
3861.5825 I 20.316 0.048
3862.6094 I 20.387 0.114
2831.6729 H 17.91 0.0439089968002003
2831.6803 K 17.651 0.0528109837060436
4695.3712 H 18.178 0.061
4695.3641 J 18.854 0.233137298603205
4695.3821 K 17.847 0.0927793080379456
3937.7449 H 18.082 0.077
3974.4914 H 18.273 0.08
4332.4605 H 18.227 0.083
4409.4804 H 18.391 0.08
4652.6485 H 17.92 0.047
3937.7426 J 18.697 0.118
3974.4967 J 18.97 0.137
4331.5088 J 19.029 0.094
4332.5071 J 18.86 0.135
4333.4814 J 18.909 0.077
4409.4573 J 19.205 0.106
4652.6346 J 18.75 0.05
3927.6665 K 17.669 0.074
3937.7495 K 17.707 0.085
3956.6696 K 17.876 0.095
3958.5496 K 17.995 0.141
3973.5598 K 17.851 0.066
3974.4868 K 17.875 0.18
4232.7018 K 17.932 0.082
4331.4599 K 17.793 0.105
4332.4316 K 17.757 0.086
4409.4323 K 18.002 0.112
4652.6168 K 17.686 0.068
