476.2561 I 21.119 0.111
477.1683 I 21.19 0.119
491.0537 I 20.853 0.112
492.1186 I 21.019 0.105
492.1269 I 20.775 0.087
492.2876 I 20.94 0.108
499.2604 I 20.767 0.338
499.2652 I 20.826 0.249
499.27 I 20.704 0.249
500.2913 I 20.721 0.195
501.2414 I 21.139 0.136
501.2531 I 20.605 0.186
502.1273 I 20.941 0.11
502.1656 I 20.68 0.124
502.1744 I 20.793 0.128
504.2232 I 20.732 0.089
505.0473 I 20.851 0.096
505.1859 I 20.722 0.086
506.0569 I 20.748 0.12
507.0912 I 20.927 0.093
507.2101 I 20.67 0.099
508.0493 I 20.819 0.093
508.2214 I 20.714 0.089
788.2523 I 20.144 0.127
789.1835 I 20.038 0.17
795.169 I 20.241 0.169
803.1881 I 20.138 0.086
803.2551 I 19.935 0.098
808.1801 I 20.256 0.061
814.2735 I 20.323 0.064
816.2502 I 20.33 0.069
817.2404 I 20.359 0.072
822.1578 I 20.319 0.113
823.244 I 20.572 0.132
828.2159 I 20.517 0.095
830.2341 I 20.497 0.064
833.1711 I 20.572 0.127
838.2479 I 20.741 0.074
873.3001 I 20.903 0.258
2642.2744 I 20.723 0.113
2660.0927 I 21.022 0.128
2660.1031 I 21.265 0.16
2674.2106 I 21.027 0.071
2674.2173 I 21.067 0.068
2699.9932 I 20.83 0.071
2700.0017 I 20.87 0.077
2731.9926 I 20.273 0.138
2731.998 I 20.295 0.145
3051.2309 I 20.826 0.131
3075.1696 I 21.092 0.058
3101.1807 I 20.71 0.091
3143.0271 I 20.066 0.163
3143.0335 I 19.922 0.131
3016.3652 H 17.946 0.0283196045170126
3039.2924 H 18.118 0.0325576411921994
3016.3598 J 18.738 0.0474130783645188
3039.2866 J 18.859 0.055
3016.3721 K 17.566 0.0512640224719052
3039.3006 K 17.593 0.052924474489597
3810.0934 H 17.94 0.117
3862.9761 H 18.193 0.069
4224.0282 H 18 0.103
4268.0274 H 18.389 0.08
4529.1798 H 18.35 0.075
3810.0911 J 18.347 0.177
3862.9728 J 18.903 0.166
4259.9897 J 19.032 0.105
4540.1381 J 18.948 0.065
3774.3407 K 17.556 0.101
3804.2121 K 17.658 0.113
3806.1639 K 17.38 0.193
3810.0979 K 17.389 0.094
3862.9807 K 17.849 0.074
3870.0291 K 17.818 0.067
4080.3596 K 18.084 0.098
4224.0046 K 17.701 0.118
4267.9953 K 17.876 0.094
4529.1589 K 17.916 0.096
