1801.1729 I 21.032 0.078
1802.1738 I 21.164 0.088
1845.1375 I 21.865 0.086
1845.1769 I 21.793 0.106
1845.9669 I 21.954 0.195
1846.0049 I 21.534 0.112
1846.1267 I 21.793 0.108
1849.038 I 21.691 0.092
1849.1494 I 21.679 0.105
1850.0135 I 21.764 0.115
1850.1268 I 21.561 0.095
1874.9085 I 20.727 0.163
1875.0331 I 20.533 0.182
1875.1281 I 20.232 0.304
1875.9067 I 21.243 0.195
1876.1668 I 20.723 0.299
1877.0934 I 20.743 0.205
1879.088 I 20.587 0.137
1879.1755 I 20.712 0.184
1879.914 I 20.72 0.162
1879.9697 I 20.888 0.147
1880.0945 I 20.848 0.131
1897.8899 I 20.638 0.125
1898.0107 I 21.057 0.414
1898.0758 I 20.82 0.227
1898.8759 I 20.664 0.22
1898.9992 I 20.795 0.35
1899.872 I 20.571 0.146
1900.0161 I 20.658 0.117
1900.8786 I 20.715 0.138
1901.053 I 20.722 0.138
1901.8682 I 21.048 0.144
1902.004 I 20.891 0.132
1903.0216 I 21.077 0.114
2934.0946 I 21.136 0.051
2947.9772 I 21.64 0.044
2974.0605 I 21.767 0.248
2974.0716 I 21.657 0.097
3006.0226 I 20.985 0.091
3006.0288 I 20.998 0.083
3062.852 I 21.564 0.096
3062.8577 I 21.578 0.081
3078.831 I 22.141 0.142
3078.8373 I 22.11 0.145
3317.9935 I 21.991 0.103
3318.0053 I 21.999 0.136
3325.0354 I 21.856 0.062
3325.0422 I 21.871 0.052
3349.0313 I 21.258 0.05
3349.0377 I 21.193 0.042
3375.0418 I 21.009 0.058
3375.0478 I 21.032 0.068
3416.8594 I 22.034 0.113
3416.8792 I 21.425 0.416
3983.0964 I 21.872 0.034
3984.1028 I 21.904 0.038
3984.141 I 21.876 0.086
4816.9166 H 19.153 0.0364005494464026
4816.9095 J 19.957 0.18729655629509
4816.9275 K 18.809 0.0401621712560464
4096.0368 H 19.343 0.068
4532.9476 H 19.067 0.041
4794.0958 H 19.286 0.035
4096.0422 J 19.895 0.131
4534.916 J 19.754 0.051
4794.082 J 20.045 0.035
4048.284 K 18.425 0.046
4078.1671 K 18.618 0.044
4080.095 K 18.518 0.1
4095.1176 K 18.977 0.157
4096.0322 K 18.919 0.058
4143.9602 K 18.784 0.128
4354.2687 K 18.874 0.031
4491.0217 K 18.78 0.065
4531.9741 K 18.676 0.059
4779.0562 K 18.837 0.042
