853.9824 I 20.445 0.099
2994.9551 I 20.433 0.086
2994.997 I 20.331 0.07
3012.8408 I 20.957 0.096
3012.8554 I 20.766 0.094
3026.8014 I 21.672 0.066
3026.8404 I 21.681 0.067
3052.8456 I 21.826 0.101
3052.8573 I 21.893 0.103
3084.8512 I 21.113 0.121
3084.8572 I 21.154 0.098
3141.6792 I 21.668 0.214
3141.6859 I 21.668 0.237
3157.6569 I 21.229 0.247
3157.6647 I 21.328 0.271
3396.8211 I 21.008 0.098
3396.8273 I 21.032 0.089
3403.8629 I 20.69 0.09
3403.8692 I 20.711 0.1
3427.8579 I 20.606 0.059
3427.8647 I 20.679 0.06
3453.8694 I 20.636 0.211
3453.8755 I 20.838 0.123
3495.6933 I 20.615 0.229
3495.7061 I 21.373 0.244
4062.9948 I 21.049 0.088
4063.001 I 20.982 0.129
3032.1574 H 19.136 0.0248394846967484
3032.1646 K 18.78 0.0506951674225463
4895.7566 H 19.278 0.0500099990002
4896.7557 H 19.272 0.118608600025462
4895.7495 J 20.016 0.096317184344228
4895.7675 K 18.976 0.0708590149522275
4896.752 K 18.826 0.129387016350173
4139.0502 H 19.15 0.032
4162.8645 H 19.227 0.125
4215.7473 H 19.212 0.108
4534.8265 H 19.123 0.048
4892.9468 H 19.38 0.031
4139.0478 J 19.911 0.077
4162.8622 J 19.699 0.079
4892.9242 J 19.972 0.029
4127.1754 K 18.846 0.05
4139.0547 K 18.982 0.042
4157.031 K 18.785 0.058
4158.935 K 18.945 0.073
4162.869 K 18.751 0.032
4215.7518 K 18.716 0.066
4433.1524 K 18.674 0.062
4533.9079 K 18.781 0.036
4892.8849 K 19.078 0.034
