1610.1742 I 20.671 0.03
1611.1751 I 20.65 0.035
1654.1388 I 20.57 0.034
1654.1782 I 20.528 0.038
1654.9682 I 20.708 0.094
1655.0062 I 20.571 0.061
1655.128 I 20.54 0.042
1658.0393 I 20.566 0.044
1658.1507 I 20.506 0.05
1659.0147 I 20.489 0.043
1659.128 I 20.471 0.055
1683.9097 I 19.999 0.109
1684.0343 I 20.078 0.06
1684.1293 I 20.186 0.135
1684.908 I 20.014 0.091
1685.1681 I 20.047 0.266
1686.0947 I 20.108 0.079
1688.0892 I 20.035 0.084
1688.1767 I 19.994 0.09
1688.9153 I 20.047 0.115
1688.971 I 20.169 0.105
1689.0958 I 20.105 0.079
1706.8912 I 20.098 0.105
1707.012 I 19.537 0.181
1707.0771 I 20.035 0.206
1707.8772 I 19.919 0.107
1708.0005 I 19.548 0.229
1708.8733 I 19.76 0.102
1709.0174 I 19.859 0.076
1709.8799 I 19.814 0.112
1710.0543 I 19.715 0.13
1710.8695 I 20.045 0.176
1711.0053 I 19.859 0.116
1712.0229 I 19.837 0.114
2743.1039 I 19.951 0.125
2743.1114 I 19.989 0.075
2756.9849 I 19.937 0.143
2756.9948 I 19.808 0.142
2815.0361 I 20.043 0.051
2815.0424 I 20.081 0.046
2871.8654 I 20.964 0.034
2887.845 I 20.767 0.032
2887.8513 I 20.819 0.046
3127.0138 I 19.795 0.057
3127.0203 I 19.741 0.035
3134.0506 I 19.822 0.068
3134.0635 I 19.775 0.048
3134.0983 I 19.756 0.043
3158.0468 I 19.813 0.023
3184.0552 I 20.037 0.031
3184.0807 I 20.079 0.031
3225.8871 I 20.833 0.043
3793.1493 I 20.388 0.08
4627.1001 H 18.251 0.0338378486313773
4627.0963 K 17.853 0.0578705451849211
4264.9878 H 18.327 0.033
4623.1081 H 18.272 0.024
4623.0855 J 18.978 0.02
3857.3367 K 17.649 0.045
3887.1923 K 17.594 0.052
3889.0963 K 17.512 0.075
4163.3137 K 18.002 0.05
4264.0692 K 17.901 0.029
4623.0462 K 17.778 0.03
