498.951 I 20.507 0.22
500.0309 I 20.844 0.248
513.7962 I 21.084 0.171
514.886 I 21.326 0.205
514.8943 I 21.025 0.159
515.9237 I 20.709 0.336
518.8532 I 20.078 0.614
522.0257 I 21.261 0.44
522.0305 I 21.135 0.468
522.0353 I 20.664 0.402
523.0529 I 21.458 0.141
524.8585 I 21.426 0.145
524.8674 I 21.407 0.179
526.9647 I 21.549 0.115
527.0365 I 21.319 0.101
527.7886 I 21.383 0.129
528.0406 I 21.674 0.115
528.7982 I 21.289 0.129
528.9211 I 21.424 0.081
529.8319 I 21.309 0.127
529.9513 I 21.294 0.116
530.79 I 21.459 0.108
530.9622 I 21.37 0.15
810.9829 I 22.205 0.072
811.926 I 22.063 0.083
816.9214 I 21.995 0.128
817.9115 I 21.967 0.075
819.0016 I 21.867 0.075
825.9305 I 21.622 0.047
825.9976 I 21.57 0.057
830.9072 I 21.484 0.048
837.0333 I 21.337 0.076
838.9917 I 21.428 0.046
839.9827 I 21.373 0.045
844.933 I 21.181 0.055
845.9865 I 21.083 0.052
850.9582 I 21.053 0.072
850.9974 I 21.115 0.057
852.9931 I 20.971 0.046
853.9903 I 20.927 0.05
855.9649 I 20.987 0.044
860.9362 I 20.867 0.049
895.993 I 20.735 0.059
2664.9349 I 20.411 0.229
2664.9767 I 20.818 0.17
2682.8205 I 20.736 0.172
2682.8351 I 21.528 0.447
2696.7811 I 20.281 0.161
2696.8201 I 20.254 0.239
2722.8253 I 20.122 0.189
2722.837 I 20.137 0.16
2754.8309 I 20.825 0.09
2754.8369 I 21.103 0.112
2811.6589 I 22.181 0.058
2811.6656 I 22.267 0.059
2827.6366 I 22.178 0.056
2827.6444 I 22.22 0.057
3066.8008 I 20.847 0.078
3066.807 I 20.833 0.097
3073.8426 I 20.763 0.087
3073.8489 I 20.662 0.072
3097.8376 I 20.152 0.022
3097.8444 I 20.119 0.024
3123.8491 I 20.187 0.068
3123.8552 I 20.238 0.048
3165.673 I 20.945 0.088
3165.6858 I 20.986 0.061
3732.9745 I 20.389 0.086
3732.9807 I 20.255 0.094
2702.0817 H 18.261 0.0411096095821889
2702.0889 K 17.738 0.0503289181286465
4565.7363 H 18.082 0.0344383507154451
4566.7354 H 17.761 0.145993150524263
4565.7292 J 18.588 0.077884529914483
4565.7472 K 17.552 0.0354400902933387
4566.7317 K 17.833 0.120415945787923
3809.0299 H 18.343 0.147
3832.8442 H 18.678 0.133
3885.727 H 18.194 0.223
4246.779 H 18.872 0.114
4290.7782 H 18.571 0.065
4551.9306 H 18.112 0.028
3809.0275 J 18.924 0.266
3832.8419 J 19.055 0.234
3885.7236 J 19.244 0.211
4282.7405 J 19.34 0.057
4562.8889 J 18.682 0.031
3797.0915 K 18.075 0.154
3809.0344 K 17.909 0.151
3826.9628 K 18.097 0.15
3828.9147 K 17.88 0.174
3832.8487 K 18.208 0.09
3885.7315 K 17.827 0.21
3892.7799 K 17.776 0.138
4103.1104 K 17.946 0.07
4246.7554 K 18.256 0.097
4290.7461 K 17.985 0.068
4551.9097 K 17.652 0.037
