464.9698 I 20.784 0.065
465.9377 I 20.78 0.072
479.8399 I 20.985 0.083
480.9432 I 21.113 0.069
481.9593 I 21.154 0.087
484.8708 I 21.133 0.116
484.872 I 20.993 0.153
488.0673 I 21.159 0.211
488.0723 I 21.198 0.175
489.0433 I 21.293 0.108
489.0541 I 21.353 0.115
489.9801 I 21.359 0.064
489.9892 I 21.342 0.08
490.8662 I 21.232 0.081
490.8754 I 21.591 0.081
492.9821 I 21.406 0.073
493.0543 I 21.378 0.074
493.806 I 21.361 0.077
493.9351 I 21.444 0.104
494.0581 I 21.541 0.103
494.8144 I 21.462 0.066
494.9376 I 21.156 0.073
495.8481 I 21.363 0.074
495.969 I 21.445 0.058
496.9794 I 21.42 0.054
776.9899 I 21.041 0.062
782.9262 I 20.849 0.133
783.9303 I 20.841 0.081
785.0204 I 20.813 0.09
791.9493 I 20.887 0.051
792.0163 I 20.788 0.046
796.9462 I 20.716 0.048
804.9981 I 20.607 0.051
806.0009 I 20.633 0.061
810.944 I 20.464 0.066
811.9697 I 20.563 0.078
817.0328 I 20.468 0.064
818.9848 I 20.457 0.05
820.0537 I 20.549 0.045
826.9374 I 20.428 0.054
827.0612 I 20.494 0.068
861.9612 I 21.068 0.103
1511.0385 I 21.486 0.121
1516.0197 I 21.392 0.08
1517.0206 I 21.395 0.112
1560.8137 I 20.843 0.093
1560.8517 I 20.942 0.072
1560.9735 I 20.866 0.043
1563.8848 I 20.722 0.048
1563.9962 I 20.78 0.05
1564.8603 I 20.859 0.045
1564.9736 I 20.758 0.045
1589.7552 I 20.355 0.08
1589.8798 I 20.594 0.072
1589.9748 I 20.282 0.115
1590.7535 I 20.485 0.112
1591.0136 I 20.319 0.129
1591.9402 I 20.667 0.096
1593.9348 I 20.687 0.07
1594.0223 I 20.536 0.106
1594.7608 I 20.637 0.135
1594.8165 I 20.52 0.088
1594.9413 I 20.495 0.073
2648.9413 I 20.892 0.078
2662.824 I 20.951 0.063
2688.9073 I 20.829 0.142
2688.9184 I 20.829 0.136
2720.8756 I 20.151 0.215
2777.6988 I 20.865 0.165
2777.7045 I 20.8 0.169
2793.6841 I 21.264 0.153
3032.8403 I 21.157 0.168
3032.8521 I 21.405 0.115
3039.8822 I 21.77 0.114
3039.889 I 21.722 0.127
3063.8845 I 21.463 0.039
3089.8886 I 20.983 0.048
3089.8946 I 20.818 0.066
3131.7062 I 20.469 0.04
3131.726 I 20.347 0.352
3697.9431 I 20.872 0.04
3698.9496 I 20.889 0.035
3698.9878 I 20.91 0.083
4531.7634 H 18.512 0.0639531078212779
4531.7743 K 18.225 0.0687313611097583
3774.1372 H 18.55 0.077
4168.8527 H 18.61 0.052
4245.8727 H 18.935 0.05
4489.0407 H 18.915 0.033
4167.9011 J 19.365 0.061
4168.8993 J 19.382 0.064
4169.8736 J 19.428 0.044
4245.8495 J 19.611 0.07
4489.0268 J 19.66 0.03
3764.0587 K 18.245 0.053
3774.1417 K 18.328 0.069
3793.0618 K 18.389 0.065
3794.9418 K 18.282 0.101
3809.9521 K 18.461 0.051
4069.094 K 18.561 0.055
4167.8521 K 18.301 0.057
4168.8238 K 18.202 0.064
4245.8246 K 18.477 0.069
4489.009 K 18.598 0.035
