649.2565 I 20.166 0.07
650.1686 I 20.175 0.063
664.0541 I 19.981 0.094
665.119 I 19.969 0.072
665.1273 I 20.07 0.069
665.288 I 20.158 0.098
672.2608 I 20.189 0.2
672.2656 I 19.692 0.278
672.2704 I 19.914 0.15
673.2917 I 20.092 0.098
674.2418 I 19.915 0.098
674.2535 I 20.211 0.108
675.1276 I 19.959 0.096
675.1659 I 20.154 0.099
675.1747 I 20.013 0.106
677.2236 I 20.054 0.089
678.0477 I 20.087 0.084
678.1862 I 20.103 0.09
679.0573 I 19.973 0.082
680.0916 I 20.219 0.113
680.2105 I 20.09 0.093
681.0497 I 20.029 0.083
681.2218 I 20.222 0.089
961.2526 I 21.001 0.095
962.1839 I 21.118 0.083
967.1912 I 20.8 0.349
968.1694 I 21.054 0.107
976.1885 I 20.981 0.079
976.2555 I 21.038 0.084
981.1805 I 20.948 0.077
987.2739 I 20.876 0.074
989.2506 I 21.061 0.113
990.2408 I 20.832 0.109
995.1582 I 20.94 0.108
996.2444 I 20.727 0.134
1001.2163 I 20.694 0.131
1003.2345 I 20.737 0.09
1006.1715 I 20.62 0.173
1011.2483 I 20.639 0.118
1046.3005 I 20.494 0.19
2815.2641 I 21.622 0.429
2815.2748 I 19.882 0.984
2833.1476 I 21.836 0.598
2847.204 I 21.107 0.254
2847.211 I 21.306 0.161
2873.0021 I 20.602 0.151
2873.016 I 20.59 0.103
2904.9984 I 20.158 0.091
2905.004 I 20.297 0.11
2905.01 I 20.126 0.106
2961.9512 I 20.017 0.065
2961.9577 I 20.102 0.086
3217.2163 I 20.302 0.104
3217.2254 I 20.324 0.09
3224.2187 I 20.526 0.098
3224.2313 I 20.55 0.137
3248.1592 I 20.592 0.103
3248.2111 I 20.661 0.135
3274.1613 I 20.655 0.125
3274.1736 I 20.639 0.093
3316.0195 I 20.383 0.171
3316.0275 I 20.244 0.129
4717.123 H 18.303 0.0460977222864644
4717.1193 K 17.8 0.0480520551069359
3983.0938 H 17.947 0.041
3995.1061 H 17.843 0.05
4035.9765 H 17.828 0.045
4397.0286 H 18.086 0.077
4441.0278 H 17.753 0.064
4702.1802 H 18.185 0.022
3983.0915 J 18.592 0.063
3995.1114 J 18.608 0.063
4035.9732 J 18.476 0.058
4432.9901 J 18.561 0.055
4713.1385 J 18.91 0.024
3947.3411 K 17.776 0.046
3977.2124 K 17.706 0.041
3979.1643 K 17.684 0.079
3983.0983 K 17.638 0.034
3995.1015 K 17.496 0.043
4035.9811 K 17.47 0.033
4043.0295 K 17.411 0.036
4253.36 K 17.575 0.036
4397.005 K 17.828 0.068
4440.9957 K 17.377 0.063
4702.1593 K 17.713 0.026
