705.6377 I 21.517 0.046
706.6057 I 21.482 0.056
720.5078 I 21.133 0.052
721.6112 I 21.079 0.049
722.6272 I 21.065 0.056
725.5388 I 21.074 0.064
725.54 I 21.118 0.065
728.7353 I 21.095 0.106
728.7403 I 20.96 0.099
729.7112 I 21.088 0.058
729.722 I 21.112 0.062
730.6481 I 21.065 0.045
730.6572 I 21.153 0.051
731.5342 I 20.99 0.044
731.5434 I 21.09 0.046
733.6501 I 20.992 0.042
733.7223 I 21.123 0.046
734.474 I 21.06 0.046
734.6031 I 20.97 0.045
734.7261 I 20.884 0.055
735.4823 I 20.97 0.044
735.6055 I 20.984 0.042
736.516 I 20.963 0.043
736.637 I 20.974 0.036
737.6474 I 20.953 0.052
1017.6579 I 21.581 0.055
1023.5941 I 21.576 0.108
1024.5982 I 21.556 0.096
1025.6883 I 21.374 0.089
1032.6173 I 21.206 0.072
1032.6843 I 21.118 0.106
1037.6141 I 21.003 0.078
1045.666 I 20.749 0.097
1046.6688 I 20.523 0.097
1051.6119 I 20.61 0.119
1052.6376 I 20.546 0.139
1057.7007 I 20.322 0.146
1059.6528 I 20.186 0.114
1060.7217 I 20.346 0.137
1067.6054 I 20.192 0.135
1067.7291 I 20.242 0.144
1102.6292 I 20.665 0.097
1751.7065 I 22.274 0.203
1756.6877 I 22.189 0.137
1757.6886 I 22.164 0.148
1800.6523 I 20.822 0.182
1800.6917 I 20.761 0.164
1801.4816 I 20.912 0.2
1801.5196 I 21.032 0.178
1801.6414 I 20.726 0.184
1804.5527 I 20.774 0.179
1804.6641 I 20.909 0.132
1805.5282 I 20.939 0.178
1805.6415 I 20.803 0.14
1830.4232 I 20.402 0.167
1830.5478 I 20.424 0.143
1830.6428 I 20.537 0.312
1831.4214 I 20.423 0.183
1831.6815 I 20.698 0.368
1832.6082 I 20.034 0.269
1834.6027 I 20.369 0.151
1834.6902 I 20.566 0.133
1835.4287 I 20.461 0.125
1835.4844 I 20.365 0.15
1835.6092 I 20.333 0.122
1853.4047 I 20.256 0.111
1853.5255 I 20.27 0.28
1853.5906 I 20.255 0.116
1854.3907 I 20.405 0.128
1854.514 I 19.944 0.331
1855.3868 I 20.488 0.106
1855.5309 I 20.514 0.103
1856.3933 I 20.554 0.12
1856.5677 I 20.222 0.14
1857.3829 I 20.208 0.119
1857.5187 I 20.651 0.145
1858.5363 I 20.713 0.09
2871.6299 I 21.712 0.082
2871.6408 I 21.734 0.135
2889.5156 I 21.167 0.127
2889.5235 I 21.135 0.134
2903.4761 I 20.973 0.175
2903.4841 I 21.137 0.225
2929.5204 I 20.517 0.467
2929.5753 I 20.831 0.435
2961.532 I 21.201 0.206
2961.5374 I 21.093 0.317
3018.3606 I 21.159 0.076
3034.3394 I 20.549 0.082
3034.3457 I 20.56 0.092
3273.502 I 21.441 0.166
3273.5082 I 21.117 0.179
3280.544 I 21.693 0.081
3280.5502 I 21.387 0.058
3304.5395 I 21.949 0.044
3304.5461 I 21.87 0.07
3330.5503 I 21.146 0.084
3330.5566 I 21.215 0.09
3372.3808 I 20.035 0.095
3938.6111 I 21.235 0.038
3938.6427 I 21.252 0.032
3939.6696 I 21.078 0.177
2908.71 H 18.684 0.0246981780704569
3321.5595 H 19.011 0.0219317121994613
3321.5541 J 19.528 0.0441474801092882
2908.7164 K 18.33 0.0502195181179589
3321.5665 K 18.579 0.0465295604965274
4772.4313 H 18.341 0.0857088093488645
4772.4422 K 18.072 0.0460977222864644
4051.5515 H 18.707 0.054
4488.4623 H 18.62 0.042
4749.6105 H 18.782 0.032
4051.5569 J 19.326 0.069
4490.4307 J 19.201 0.054
4749.5968 J 19.229 0.033
4003.7987 K 18.153 0.04
4033.6819 K 18.129 0.037
4035.6097 K 18.097 0.074
4050.6323 K 18.274 0.112
4051.547 K 18.36 0.052
4099.475 K 18.5 0.052
4309.7834 K 18.067 0.041
4446.5365 K 18.457 0.064
4487.4888 K 18.18 0.061
4734.5709 K 18.467 0.039
