2726.0059 I 21.066 0.192
2739.9063 I 21.043 0.228
2739.9128 I 21.404 0.158
2739.9195 I 21.593 0.255
2766.0125 I 21.525 0.143
2766.0242 I 20.881 0.175
2797.9264 I 21.732 0.106
2797.9327 I 21.802 0.077
2797.9385 I 21.771 0.098
3109.9188 I 21.356 0.078
3109.9252 I 21.08 0.056
3109.9315 I 21.238 0.076
3116.9982 I 21.413 0.067
3140.9473 I 21.74 0.028
3140.9525 I 21.705 0.034
3851.1584 H 18.847 0.033
3852.0782 H 18.899 0.023
4247.8545 H 19.211 0.036
4605.9748 H 19.269 0.026
3851.0758 J 19.63 0.041
3852.0758 J 19.716 0.057
4605.9522 J 20.015 0.032
3840.2034 K 18.522 0.045
3851.1629 K 18.552 0.046
3852.0827 K 18.635 0.035
3870.0591 K 18.629 0.057
3871.963 K 18.74 0.066
4146.1804 K 19.092 0.072
4246.9359 K 18.862 0.03
4605.9129 K 18.849 0.038
