  2856.6432  I    DIRECT   20.308    0.142    0.000
  2856.6850  I    DIRECT   20.549    0.134    0.000
  2874.5289  I    DIRECT   20.308    0.114    0.000
  2874.5435  I    DIRECT   20.298    0.108    0.000
  2888.4894  I    DIRECT   20.431    0.099    0.000
  2888.5285  I    DIRECT   20.364    0.073    0.000
  2914.5337  I    DIRECT   20.454    0.141    0.000
  2914.5454  I    DIRECT   20.622    0.080    0.000
  2946.5393  I    DIRECT   20.545    0.134    0.000
  2946.5453  I    DIRECT   20.499    0.163    0.000
  3003.3672  I    DIRECT   20.573    0.234    0.000
  3019.3449  I    DIRECT   21.282    0.796    0.000
  3019.3527  I    DIRECT   20.088    0.340    0.000
  3258.5091  I    DIRECT   20.327    0.134    0.000
  3258.5153  I    DIRECT   20.561    0.113    0.000
  3265.5510  I    DIRECT   20.565    0.083    0.000
  3265.5573  I    DIRECT   20.456    0.118    0.000
  3289.5460  I    DIRECT   20.677    0.114    0.000
  3289.5528  I    DIRECT   20.770    0.101    0.000
  3315.5575  I    DIRECT   20.652    0.464    0.000
  3315.5636  I    DIRECT   21.560    0.393    0.000
  3357.3941  I    DIRECT   21.017    0.680    0.000
  3924.6829  I    DIRECT   20.271    0.087    0.000
  3924.6891  I    DIRECT   20.377    0.385    0.000
  2893.7901  H    GEMINI   18.241    0.029    0.035
  2893.7973  K    GEMINI   17.849    0.015    0.049
  4757.4446  H      KPNO   18.591    0.166    0.018
  4757.4555  K      KPNO   18.055    0.150    0.010
  3988.7999  K     UKIRT   18.010    0.119    0.000
  4018.6712  K     UKIRT   18.296    0.211    0.000
  4020.6230  K     UKIRT   18.327    0.198    0.000
  4084.4883  K     UKIRT   18.590    0.389    0.000
  4294.8188  K     UKIRT   18.068    0.059    0.000
  4482.4545  K     UKIRT   17.832    0.106    0.000
  4743.6180  K     UKIRT   18.013    0.180    0.000
