   557.9262  I    DIRECT   20.752    0.298    0.000
   557.9371  I    DIRECT   20.982    0.097    0.000
   575.8119  I    DIRECT   20.848    0.125    0.000
   575.8198  I    DIRECT   20.730    0.121    0.000
   589.7725  I    DIRECT   20.878    0.107    0.000
   589.7805  I    DIRECT   20.916    0.077    0.000
   615.8167  I    DIRECT   21.263    0.107    0.000
   615.8716  I    DIRECT   21.355    0.058    0.000
   647.8283  I    DIRECT   21.084    0.078    0.000
   647.8337  I    DIRECT   21.086    0.079    0.000
   704.6570  I    DIRECT   19.873    0.228    0.000
   704.6631  I    DIRECT   20.126    0.174    0.000
   720.6358  I    DIRECT   20.055    0.315    0.000
   720.6421  I    DIRECT   20.163    0.795    0.000
   959.7984  I    DIRECT   17.354    0.209    0.000
   959.8046  I    DIRECT   17.767    0.154    0.000
   966.8403  I    DIRECT   17.349    0.217    0.000
   966.8465  I    DIRECT   17.738    0.216    0.000
   990.8358  I    DIRECT   17.739    0.097    0.000
   990.8424  I    DIRECT   17.643    0.110    0.000
  1016.8466  I    DIRECT   18.024    0.112    0.000
  1016.8529  I    DIRECT   18.083    0.099    0.000
  1058.6704  I    DIRECT   18.283    0.076    0.000
  1058.6771  I    DIRECT   18.149    0.113    0.000
  1624.9074  I    DIRECT   20.008    0.058    0.000
  1624.9390  I    DIRECT   19.931    0.044    0.000
  1625.9659  I    DIRECT   19.905    0.104    0.000
  2458.7277  H      KPNO   14.717    0.065    0.011
  2458.7386  K      KPNO   14.756    0.069    0.010
  1737.8479  H     UKIRT   14.619    0.099    0.000
  2174.7587  H     UKIRT   15.207    0.094    0.000
  2435.9068  H     UKIRT   14.991    0.068    0.000
  1737.8532  J     UKIRT   15.795    0.107    0.000
  2176.7270  J     UKIRT   16.547    0.106    0.000
  2435.8931  J     UKIRT   16.386    0.059    0.000
  1690.0950  K     UKIRT   14.758    0.060    0.000
  1719.9782  K     UKIRT   14.728    0.066    0.000
  1721.9061  K     UKIRT   14.741    0.188    0.000
  1736.9286  K     UKIRT   14.294    0.203    0.000
  1737.8433  K     UKIRT   14.474    0.085    0.000
  1785.7713  K     UKIRT   14.838    0.177    0.000
  1996.0798  K     UKIRT   14.587    0.089    0.000
  2132.8328  K     UKIRT   15.126    0.090    0.000
  2173.7852  K     UKIRT   15.257    0.095    0.000
  2420.8672  K     UKIRT   15.095    0.085    0.000
