   742.7418  I    DIRECT   20.048    0.176    0.000
   743.6880  I    DIRECT   19.938    0.145    0.000
   744.7680  I    DIRECT   20.023    0.184    0.000
   758.5332  I    DIRECT   20.182    0.280    0.000
   759.6231  I    DIRECT   20.264    0.166    0.000
   759.6314  I    DIRECT   20.492    0.264    0.000
   760.6607  I    DIRECT   20.292    0.317    0.000
   762.7207  I    DIRECT   20.313    0.223    0.000
   763.5903  I    DIRECT   20.257    0.197    0.000
   766.7628  I    DIRECT   19.923    0.483    0.000
   766.7676  I    DIRECT   20.137    0.261    0.000
   766.7724  I    DIRECT   19.864    0.323    0.000
   767.7899  I    DIRECT   20.382    0.221    0.000
   768.7099  I    DIRECT   20.246    0.131    0.000
   768.7188  I    DIRECT   20.304    0.157    0.000
   769.5956  I    DIRECT   19.877    0.167    0.000
   769.6045  I    DIRECT   20.322    0.136    0.000
   771.7018  I    DIRECT   20.098    0.156    0.000
   771.7736  I    DIRECT   20.401    0.191    0.000
   772.5257  I    DIRECT   20.255    0.123    0.000
   772.7777  I    DIRECT   20.327    0.179    0.000
   773.5352  I    DIRECT   20.304    0.129    0.000
   773.6581  I    DIRECT   20.320    0.232    0.000
   774.5690  I    DIRECT   20.183    0.131    0.000
   774.6884  I    DIRECT   19.828    0.160    0.000
   775.5271  I    DIRECT   20.536    0.118    0.000
   775.6993  I    DIRECT   20.274    0.128    0.000
  1055.7200  I    DIRECT   20.427    0.067    0.000
  1056.6631  I    DIRECT   20.385    0.065    0.000
  1061.6584  I    DIRECT   20.284    0.103    0.000
  1062.6485  I    DIRECT   20.294    0.081    0.000
  1063.7386  I    DIRECT   20.293    0.068    0.000
  1070.6676  I    DIRECT   20.170    0.066    0.000
  1070.7347  I    DIRECT   20.221    0.061    0.000
  1075.6442  I    DIRECT   20.227    0.051    0.000
  1081.7704  I    DIRECT   20.452    0.117    0.000
  1083.7287  I    DIRECT   20.228    0.108    0.000
  1084.7197  I    DIRECT   20.087    0.080    0.000
  1089.6701  I    DIRECT   20.198    0.073    0.000
  1090.7235  I    DIRECT   20.349    0.087    0.000
  1095.6953  I    DIRECT   20.387    0.093    0.000
  1095.7345  I    DIRECT   20.379    0.086    0.000
  1097.7302  I    DIRECT   20.067    0.055    0.000
  1098.7274  I    DIRECT   20.263    0.073    0.000
  1100.7019  I    DIRECT   20.126    0.061    0.000
  1105.6733  I    DIRECT   20.344    0.058    0.000
  1140.7301  I    DIRECT   20.416    0.201    0.000
  2909.6719  I    DIRECT   20.794    0.354    0.000
  2909.7137  I    DIRECT   20.900    0.219    0.000
  2927.5576  I    DIRECT   21.325    0.791    0.000
  2927.5722  I    DIRECT   20.896    0.546    0.000
  2941.5182  I    DIRECT   22.189    0.686    0.000
  2941.5572  I    DIRECT   21.530    0.522    0.000
  2967.5624  I    DIRECT   21.190    0.662    0.000
  2967.5741  I    DIRECT   21.095    0.748    0.000
  2999.5680  I    DIRECT   21.135    0.230    0.000
  2999.5740  I    DIRECT   21.090    0.356    0.000
  3056.3959  I    DIRECT   20.343    0.081    0.000
  3056.4026  I    DIRECT   20.209    0.065    0.000
  3072.3736  I    DIRECT   20.319    0.061    0.000
  3072.3814  I    DIRECT   20.248    0.063    0.000
  3311.5378  I    DIRECT   21.680    0.097    0.000
  3311.5440  I    DIRECT   21.606    0.097    0.000
  3318.5797  I    DIRECT   21.644    0.073    0.000
  3318.5860  I    DIRECT   21.557    0.055    0.000
  3342.5747  I    DIRECT   21.151    0.033    0.000
  3342.5815  I    DIRECT   21.157    0.038    0.000
  3368.5862  I    DIRECT   20.735    0.076    0.000
  3368.5923  I    DIRECT   20.623    0.080    0.000
  3410.4100  I    DIRECT   20.332    0.172    0.000
  3410.4228  I    DIRECT   20.235    0.140    0.000
  3977.7116  I    DIRECT   21.983    0.639    0.000
  4810.4734  H      KPNO   17.245    0.044    0.010
  4810.4663  J      KPNO   18.268    0.107    0.021
  4810.4842  K      KPNO   16.916    0.045    0.011
  4077.5813  H     UKIRT   17.204    0.067    0.000
  4130.4640  H     UKIRT   17.172    0.063    0.000
  4491.5161  H     UKIRT   17.171    0.106    0.000
  4535.5153  H     UKIRT   16.981    0.091    0.000
  4796.6676  H     UKIRT   17.318    0.047    0.000
  4077.5789  J     UKIRT   18.270    0.105    0.000
  4130.4606  J     UKIRT   18.067    0.112    0.000
  4527.4776  J     UKIRT   17.981    0.111    0.000
  4807.6260  J     UKIRT   18.161    0.043    0.000
  4041.8286  K     UKIRT   17.212    0.088    0.000
  4071.6999  K     UKIRT   17.016    0.064    0.000
  4073.6518  K     UKIRT   16.950    0.127    0.000
  4077.5858  K     UKIRT   16.940    0.054    0.000
  4130.4686  K     UKIRT   16.958    0.053    0.000
  4137.5170  K     UKIRT   16.889    0.048    0.000
  4347.8475  K     UKIRT   17.110    0.040    0.000
  4491.4925  K     UKIRT   17.105    0.119    0.000
  4535.4832  K     UKIRT   16.756    0.103    0.000
  4796.6467  K     UKIRT   16.963    0.061    0.000
