  1697.5065  I    DIRECT   20.609    0.039    0.000
  1711.4379  I    DIRECT   20.286    0.059    0.000
  1737.3810  I    DIRECT   20.896    0.065    0.000
  1769.4257  I    DIRECT   21.453    0.215    0.000
  1842.2304  I    DIRECT   21.139    0.086    0.000
  2081.3949  I    DIRECT   21.411    0.218    0.000
  2088.4366  I    DIRECT   21.801    0.203    0.000
  2112.4324  I    DIRECT   20.845    0.067    0.000
  2138.4434  I    DIRECT   20.709    0.067    0.000
  2180.2668  I    DIRECT   21.632    0.052    0.000
  2747.5870  I    DIRECT   21.289    0.037    0.000
  3580.4232  H      KPNO   19.253    0.029    0.010
  3580.4179  J      KPNO   19.987    0.082    0.021
  3580.4330  K      KPNO   18.811    0.059    0.010
  2847.4445  H     UKIRT   19.366    0.036    0.000
  2900.3273  H     UKIRT   18.763    0.053    0.000
  3261.3793  H     UKIRT   19.141    0.084    0.000
  3305.3786  H     UKIRT   19.100    0.063    0.000
  3566.5309  H     UKIRT   19.120    0.033    0.000
  2847.4422  J     UKIRT   20.139    0.053    0.000
  2900.3239  J     UKIRT   19.587    0.094    0.000
  3297.3408  J     UKIRT   19.853    0.052    0.000
  3577.4893  J     UKIRT   19.952    0.029    0.000
  2811.6919  K     UKIRT   18.714    0.039    0.000
  2841.5632  K     UKIRT   19.072    0.041    0.000
  2843.5150  K     UKIRT   19.003    0.070    0.000
  2847.4491  K     UKIRT   19.003    0.040    0.000
  2900.3319  K     UKIRT   18.476    0.058    0.000
  2907.3802  K     UKIRT   18.420    0.048    0.000
  3117.7108  K     UKIRT   18.583    0.033    0.000
  3261.3558  K     UKIRT   18.811    0.076    0.000
  3305.3465  K     UKIRT   18.763    0.065    0.000
  3566.5100  K     UKIRT   18.818    0.041    0.000
