   646.6498  I    DIRECT   21.054    0.056    0.000
   647.5961  I    DIRECT   21.107    0.071    0.000
   648.6761  I    DIRECT   21.103    0.110    0.000
   662.4413  I    DIRECT   21.019    0.154    0.000
   663.5311  I    DIRECT   21.076    0.115    0.000
   663.5394  I    DIRECT   20.996    0.105    0.000
   664.5688  I    DIRECT   20.996    0.284    0.000
   666.6288  I    DIRECT   21.433    0.255    0.000
   670.6708  I    DIRECT   21.716    0.690    0.000
   671.6980  I    DIRECT   21.180    0.328    0.000
   672.6179  I    DIRECT   21.197    0.261    0.000
   672.6268  I    DIRECT   20.630    0.244    0.000
   673.5036  I    DIRECT   21.338    0.162    0.000
   673.5125  I    DIRECT   21.246    0.154    0.000
   675.6098  I    DIRECT   21.091    0.174    0.000
   675.6816  I    DIRECT   21.198    0.222    0.000
   676.6857  I    DIRECT   21.458    0.486    0.000
   677.4433  I    DIRECT   20.611    0.248    0.000
   677.5662  I    DIRECT   21.193    0.201    0.000
   678.4770  I    DIRECT   20.983    0.129    0.000
   678.5964  I    DIRECT   20.865    0.221    0.000
   679.4351  I    DIRECT   21.148    0.149    0.000
   679.6073  I    DIRECT   21.223    0.193    0.000
   959.6280  I    DIRECT   20.153    0.208    0.000
   965.5665  I    DIRECT   20.295    0.520    0.000
   966.5566  I    DIRECT   20.334    0.270    0.000
   967.6467  I    DIRECT   19.635    0.262    0.000
   974.5756  I    DIRECT   20.525    0.126    0.000
   974.6427  I    DIRECT   20.349    0.116    0.000
   979.5523  I    DIRECT   20.349    0.151    0.000
   987.6368  I    DIRECT   20.653    0.213    0.000
   988.6278  I    DIRECT   21.084    0.193    0.000
   993.5781  I    DIRECT   20.963    0.157    0.000
   994.6316  I    DIRECT   21.072    0.337    0.000
   999.6425  I    DIRECT   21.249    0.113    0.000
  1001.6383  I    DIRECT   21.288    0.106    0.000
  1002.6354  I    DIRECT   21.181    0.131    0.000
  1004.6100  I    DIRECT   21.268    0.078    0.000
  1009.5814  I    DIRECT   21.358    0.095    0.000
  1044.6381  I    DIRECT   21.473    0.201    0.000
  2813.5800  I    DIRECT   21.331    0.120    0.000
  2813.6218  I    DIRECT   21.607    0.103    0.000
  2831.4656  I    DIRECT   21.784    0.092    0.000
  2831.4802  I    DIRECT   21.738    0.077    0.000
  2845.4262  I    DIRECT   21.344    0.091    0.000
  2845.4652  I    DIRECT   21.422    0.098    0.000
  2871.4704  I    DIRECT   20.704    0.106    0.000
  2871.4821  I    DIRECT   20.718    0.120    0.000
  2903.4760  I    DIRECT   20.482    0.099    0.000
  2903.4820  I    DIRECT   20.430    0.105    0.000
  2960.3040  I    DIRECT   21.348    0.055    0.000
  2960.3107  I    DIRECT   21.441    0.069    0.000
  2976.2817  I    DIRECT   20.684    0.064    0.000
  2976.2895  I    DIRECT   20.797    0.073    0.000
  3215.4459  I    DIRECT   21.051    0.063    0.000
  3215.4521  I    DIRECT   21.179    0.048    0.000
  3222.4877  I    DIRECT   20.979    0.086    0.000
  3222.4940  I    DIRECT   20.896    0.055    0.000
  3246.4827  I    DIRECT   20.440    0.058    0.000
  3246.4895  I    DIRECT   20.483    0.053    0.000
  3272.4942  I    DIRECT   20.509    0.218    0.000
  3272.5003  I    DIRECT   20.560    0.194    0.000
  3314.3181  I    DIRECT   21.599    0.093    0.000
  3314.3309  I    DIRECT   21.539    0.101    0.000
  3881.6196  I    DIRECT   20.734    0.087    0.000
  3881.6258  I    DIRECT   20.679    0.111    0.000
  4714.3814  H      KPNO   18.535    0.086    0.009
  3957.6750  H     UKIRT   18.685    0.176    0.000
  4353.4513  H     UKIRT   18.364    0.166    0.000
  4711.5716  H     UKIRT   18.702    0.103    0.000
  4711.5490  J     UKIRT   19.417    0.091    0.000
  3945.8002  K     UKIRT   18.672    0.317    0.000
  3975.6559  K     UKIRT   18.764    0.246    0.000
  3977.5598  K     UKIRT   18.258    0.239    0.000
  4251.7772  K     UKIRT   18.847    0.278    0.000
  4352.5327  K     UKIRT   18.175    0.210    0.000
  4711.5097  K     UKIRT   18.286    0.091    0.000
