  2977.7738  I    DIRECT   22.292    0.447    0.000
  2977.8156  I    DIRECT   21.666    0.228    0.000
  2995.6595  I    DIRECT   20.952    0.318    0.000
  2995.6741  I    DIRECT   21.592    0.576    0.000
  3009.6200  I    DIRECT   21.038    0.183    0.000
  3009.6590  I    DIRECT   20.873    0.164    0.000
  3035.6643  I    DIRECT   20.497    0.087    0.000
  3035.6760  I    DIRECT   20.425    0.081    0.000
  3067.6699  I    DIRECT   20.311    0.066    0.000
  3067.6759  I    DIRECT   20.294    0.057    0.000
  3124.4978  I    DIRECT   19.921    0.040    0.000
  3124.5045  I    DIRECT   20.056    0.048    0.000
  3140.4755  I    DIRECT   19.970    0.050    0.000
  3140.4833  I    DIRECT   19.984    0.052    0.000
  3379.6397  I    DIRECT   19.881    0.050    0.000
  3379.6459  I    DIRECT   19.917    0.041    0.000
  3386.6816  I    DIRECT   19.798    0.056    0.000
  3386.6879  I    DIRECT   19.917    0.064    0.000
  3410.6765  I    DIRECT   19.969    0.026    0.000
  3410.6833  I    DIRECT   20.016    0.027    0.000
  3436.6880  I    DIRECT   20.469    0.035    0.000
  3436.6941  I    DIRECT   20.517    0.033    0.000
  3478.5119  I    DIRECT   21.263    0.099    0.000
  3478.5247  I    DIRECT   21.361    0.089    0.000
  4045.8135  I    DIRECT   20.413    0.039    0.000
  4045.8197  I    DIRECT   20.413    0.049    0.000
  3014.9207  H    GEMINI   18.132    0.019    0.027
  3014.9279  K    GEMINI   17.694    0.016    0.048
  4878.5752  H      KPNO   17.519    0.036    0.011
  4879.5744  H      KPNO   17.461    0.173    0.015
  4878.5682  J      KPNO   18.335    0.116    0.021
  4878.5861  K      KPNO   17.317    0.039    0.011
  4121.8688  H     UKIRT   17.581    0.050    0.000
  4145.6831  H     UKIRT   17.469    0.065    0.000
  4198.5659  H     UKIRT   17.573    0.077    0.000
  4559.6179  H     UKIRT   18.049    0.084    0.000
  4603.6172  H     UKIRT   17.787    0.065    0.000
  4864.7695  H     UKIRT   17.755    0.036    0.000
  4121.8665  J     UKIRT   18.413    0.096    0.000
  4145.6808  J     UKIRT   18.055    0.124    0.000
  4198.5625  J     UKIRT   18.298    0.147    0.000
  4595.5794  J     UKIRT   18.491    0.059    0.000
  4875.7279  J     UKIRT   18.439    0.035    0.000
  4109.9304  K     UKIRT   17.347    0.041    0.000
  4121.8733  K     UKIRT   17.198    0.066    0.000
  4139.8018  K     UKIRT   17.178    0.049    0.000
  4141.7536  K     UKIRT   17.052    0.084    0.000
  4145.6877  K     UKIRT   17.105    0.047    0.000
  4198.5705  K     UKIRT   17.168    0.074    0.000
  4205.6188  K     UKIRT   17.277    0.059    0.000
  4415.9494  K     UKIRT   17.116    0.035    0.000
  4559.5944  K     UKIRT   17.723    0.086    0.000
  4603.5851  K     UKIRT   17.425    0.068    0.000
  4864.7486  K     UKIRT   17.443    0.046    0.000
