  1278.8856  I    DIRECT   20.024    0.287    0.000
  1278.9274  I    DIRECT   20.296    0.105    0.000
  1296.7713  I    DIRECT   20.075    0.145    0.000
  1296.7859  I    DIRECT   19.907    0.195    0.000
  1310.7318  I    DIRECT   19.904    0.174    0.000
  1310.7708  I    DIRECT   20.051    0.085    0.000
  1336.7761  I    DIRECT   19.311    0.077    0.000
  1336.7878  I    DIRECT   19.359    0.078    0.000
  1368.7816  I    DIRECT   18.826    0.067    0.000
  1368.7876  I    DIRECT   18.821    0.057    0.000
  1425.6096  I    DIRECT   19.698    0.069    0.000
  1425.6163  I    DIRECT   19.808    0.096    0.000
  1441.5873  I    DIRECT   20.253    0.111    0.000
  1441.5951  I    DIRECT   20.095    0.115    0.000
  1680.7515  I    DIRECT   19.875    0.066    0.000
  1680.7577  I    DIRECT   19.758    0.073    0.000
  1687.7934  I    DIRECT   19.747    0.050    0.000
  1687.7997  I    DIRECT   19.769    0.062    0.000
  1711.7883  I    DIRECT   19.687    0.041    0.000
  1711.7951  I    DIRECT   19.725    0.035    0.000
  1737.7998  I    DIRECT   19.937    0.088    0.000
  1737.8059  I    DIRECT   19.998    0.114    0.000
  1779.6237  I    DIRECT   20.182    0.400    0.000
  1779.6365  I    DIRECT   20.056    0.326    0.000
  2346.9253  I    DIRECT   19.598    0.125    0.000
  2346.9315  I    DIRECT   19.699    0.136    0.000
  1316.0325  H    GEMINI   17.290    0.031    0.026
  1316.0397  K    GEMINI   17.021    0.016    0.050
  3179.6870  H      KPNO   17.837    0.033    0.023
  3179.6800  J      KPNO   18.529    0.078    0.021
  3179.6979  K      KPNO   17.439    0.039    0.010
  3180.6825  K      KPNO   17.492    0.168    0.010
  2422.9806  H     UKIRT   17.002    0.082    0.000
  2446.7949  H     UKIRT   17.225    0.068    0.000
  2499.6777  H     UKIRT   17.690    0.066    0.000
  2860.7297  H     UKIRT   17.655    0.083    0.000
  2904.7290  H     UKIRT   17.557    0.064    0.000
  3165.8813  H     UKIRT   17.752    0.026    0.000
  2446.7926  J     UKIRT   18.053    0.122    0.000
  2896.6912  J     UKIRT   18.428    0.057    0.000
  3176.8397  J     UKIRT   18.543    0.029    0.000
  2411.0422  K     UKIRT   16.549    0.069    0.000
  2422.9851  K     UKIRT   16.595    0.107    0.000
  2440.9136  K     UKIRT   16.682    0.067    0.000
  2442.8654  K     UKIRT   16.794    0.103    0.000
  2446.7994  K     UKIRT   16.844    0.055    0.000
  2499.6823  K     UKIRT   17.213    0.063    0.000
  2506.7306  K     UKIRT   17.381    0.053    0.000
  2717.0611  K     UKIRT   16.607    0.051    0.000
  2860.7061  K     UKIRT   17.298    0.082    0.000
  2904.6969  K     UKIRT   17.219    0.066    0.000
  3165.8604  K     UKIRT   17.368    0.034    0.000
