   883.3639  I    DIRECT   20.262    0.036    0.000
   884.2935  I    DIRECT   20.363    0.044    0.000
   885.2614  I    DIRECT   20.272    0.031    0.000
   899.1636  I    DIRECT   20.205    0.038    0.000
   900.2669  I    DIRECT   20.172    0.032    0.000
   901.2830  I    DIRECT   20.193    0.037    0.000
   904.1945  I    DIRECT   20.143    0.054    0.000
   904.1957  I    DIRECT   20.150    0.039    0.000
   907.3910  I    DIRECT   20.115    0.088    0.000
   907.3960  I    DIRECT   20.161    0.095    0.000
   908.3670  I    DIRECT   20.085    0.044    0.000
   908.3778  I    DIRECT   20.075    0.041    0.000
   909.3038  I    DIRECT   20.147    0.031    0.000
   909.3129  I    DIRECT   20.143    0.028    0.000
   910.1899  I    DIRECT   20.037    0.027    0.000
   910.1991  I    DIRECT   20.171    0.026    0.000
   912.3058  I    DIRECT   20.089    0.023    0.000
   912.3780  I    DIRECT   20.079    0.027    0.000
   913.1297  I    DIRECT   20.073    0.029    0.000
   913.2588  I    DIRECT   20.067    0.028    0.000
   913.3818  I    DIRECT   20.078    0.034    0.000
   914.1381  I    DIRECT   20.027    0.026    0.000
   914.2613  I    DIRECT   20.051    0.021    0.000
   915.1718  I    DIRECT   20.098    0.025    0.000
   915.2927  I    DIRECT   20.054    0.048    0.000
   916.3031  I    DIRECT   20.136    0.027    0.000
  1196.3136  I    DIRECT   20.110    0.101    0.000
  1202.2499  I    DIRECT   19.833    0.140    0.000
  1203.2540  I    DIRECT   20.110    0.109    0.000
  1204.3441  I    DIRECT   19.949    0.197    0.000
  1211.2730  I    DIRECT   20.213    0.079    0.000
  1211.3400  I    DIRECT   20.213    0.058    0.000
  1216.2698  I    DIRECT   20.333    0.050    0.000
  1224.3218  I    DIRECT   20.504    0.059    0.000
  1225.3246  I    DIRECT   20.514    0.069    0.000
  1230.2677  I    DIRECT   20.611    0.075    0.000
  1231.2934  I    DIRECT   20.699    0.089    0.000
  1236.3565  I    DIRECT   20.706    0.067    0.000
  1238.3085  I    DIRECT   20.897    0.045    0.000
  1239.3774  I    DIRECT   20.827    0.039    0.000
  1246.2611  I    DIRECT   20.991    0.038    0.000
  1246.3848  I    DIRECT   21.000    0.047    0.000
  1281.2849  I    DIRECT   21.156    0.037    0.000
  1930.3622  I    DIRECT   20.155    0.145    0.000
  1935.3434  I    DIRECT   20.104    0.138    0.000
  1936.3443  I    DIRECT   20.222    0.123    0.000
  1979.3080  I    DIRECT   20.829    0.130    0.000
  1979.3474  I    DIRECT   21.071    0.128    0.000
  1980.1374  I    DIRECT   20.982    0.086    0.000
  1980.1754  I    DIRECT   20.893    0.081    0.000
  1980.2972  I    DIRECT   21.161    0.149    0.000
  1983.2085  I    DIRECT   21.100    0.102    0.000
  1983.3199  I    DIRECT   20.880    0.124    0.000
  1984.1839  I    DIRECT   20.794    0.124    0.000
  1984.2972  I    DIRECT   20.984    0.101    0.000
  2009.0789  I    DIRECT   21.090    0.071    0.000
  2009.2035  I    DIRECT   21.123    0.069    0.000
  2009.2985  I    DIRECT   20.834    0.114    0.000
  2010.0772  I    DIRECT   21.107    0.072    0.000
  2010.3373  I    DIRECT   21.038    0.120    0.000
  2011.2639  I    DIRECT   20.830    0.137    0.000
  2013.2584  I    DIRECT   20.993    0.084    0.000
  2013.3459  I    DIRECT   20.981    0.073    0.000
  2014.0845  I    DIRECT   20.895    0.079    0.000
  2014.1402  I    DIRECT   20.855    0.070    0.000
  2014.2650  I    DIRECT   21.045    0.075    0.000
  2032.0604  I    DIRECT   20.827    0.080    0.000
