   741.9058  I    DIRECT   22.053    0.052    0.000
   742.8521  I    DIRECT   22.058    0.063    0.000
   743.9320  I    DIRECT   22.074    0.088    0.000
   757.6972  I    DIRECT   22.139    0.104    0.000
   758.7871  I    DIRECT   22.017    0.092    0.000
   758.7954  I    DIRECT   21.979    0.069    0.000
   759.8248  I    DIRECT   21.997    0.108    0.000
   761.8847  I    DIRECT   22.164    0.188    0.000
   762.7543  I    DIRECT   21.757    0.156    0.000
   765.9268  I    DIRECT   22.046    0.236    0.000
   765.9316  I    DIRECT   22.109    0.173    0.000
   765.9364  I    DIRECT   21.775    0.183    0.000
   766.9540  I    DIRECT   21.735    0.161    0.000
   767.8739  I    DIRECT   21.902    0.094    0.000
   767.8828  I    DIRECT   21.699    0.119    0.000
   768.7596  I    DIRECT   21.863    0.099    0.000
   768.7685  I    DIRECT   21.869    0.096    0.000
   770.8658  I    DIRECT   21.624    0.165    0.000
   770.9376  I    DIRECT   21.601    0.187    0.000
   771.6897  I    DIRECT   21.171    0.201    0.000
   771.9417  I    DIRECT   21.529    0.295    0.000
   772.6993  I    DIRECT   21.538    0.163    0.000
   772.8222  I    DIRECT   21.480    0.173    0.000
   773.7330  I    DIRECT   21.549    0.095    0.000
   773.8524  I    DIRECT   21.552    0.121    0.000
   774.6911  I    DIRECT   21.455    0.101    0.000
   774.8633  I    DIRECT   21.295    0.117    0.000
  1054.8840  I    DIRECT   20.292    0.100    0.000
  1055.8271  I    DIRECT   20.292    0.130    0.000
  1060.8225  I    DIRECT   20.109    0.127    0.000
  1061.8125  I    DIRECT   20.037    0.095    0.000
  1062.9026  I    DIRECT   20.339    0.107    0.000
  1069.8316  I    DIRECT   20.211    0.061    0.000
  1069.8987  I    DIRECT   20.124    0.057    0.000
  1074.8082  I    DIRECT   20.242    0.042    0.000
  1080.9344  I    DIRECT   20.205    0.104    0.000
  1082.8928  I    DIRECT   20.259    0.056    0.000
  1083.8837  I    DIRECT   20.351    0.063    0.000
  1088.8341  I    DIRECT   20.269    0.065    0.000
  1089.8876  I    DIRECT   20.208    0.065    0.000
  1094.8593  I    DIRECT   20.289    0.088    0.000
  1094.8985  I    DIRECT   20.295    0.075    0.000
  1096.8942  I    DIRECT   20.349    0.050    0.000
  1097.8914  I    DIRECT   20.317    0.075    0.000
  1099.8660  I    DIRECT   20.323    0.046    0.000
  1104.8373  I    DIRECT   20.428    0.053    0.000
  1139.8941  I    DIRECT   20.939    0.060    0.000
  2908.8359  I    DIRECT   21.575    0.131    0.000
  2908.8777  I    DIRECT   21.280    0.153    0.000
  2926.7216  I    DIRECT   20.898    0.190    0.000
  2926.7362  I    DIRECT   20.914    0.178    0.000
  2940.6822  I    DIRECT   21.185    0.213    0.000
  2940.7212  I    DIRECT   20.995    0.213    0.000
  2966.7264  I    DIRECT   20.371    0.159    0.000
  2966.7381  I    DIRECT   20.168    0.135    0.000
  2998.7320  I    DIRECT   20.160    0.087    0.000
  2998.7380  I    DIRECT   20.005    0.119    0.000
  3055.5600  I    DIRECT   20.407    0.083    0.000
  3055.5667  I    DIRECT   20.498    0.058    0.000
  3071.5377  I    DIRECT   20.685    0.065    0.000
  3071.5455  I    DIRECT   20.578    0.055    0.000
  3310.7019  I    DIRECT   20.782    0.070    0.000
  3310.7081  I    DIRECT   20.827    0.053    0.000
  3317.7437  I    DIRECT   20.928    0.076    0.000
  3317.7500  I    DIRECT   20.888    0.047    0.000
  3341.7387  I    DIRECT   21.103    0.036    0.000
  3341.7455  I    DIRECT   21.176    0.040    0.000
  3367.7502  I    DIRECT   21.358    0.128    0.000
  3367.7563  I    DIRECT   21.387    0.109    0.000
  3409.5740  I    DIRECT   20.161    0.150    0.000
  3409.5868  I    DIRECT   20.431    0.116    0.000
  3976.8756  I    DIRECT   20.768    0.089    0.000
  3976.8818  I    DIRECT   20.907    0.060    0.000
  2946.0382  H    GEMINI   18.257    0.031    0.024
  2946.0454  K    GEMINI   18.020    0.012    0.047
  4809.6374  H      KPNO   17.802    0.099    0.012
  4810.6365  H      KPNO   17.850    0.182    0.016
  4809.6483  K      KPNO   17.435    0.053    0.010
  4052.9310  H     UKIRT   18.344    0.039    0.000
  4448.7073  H     UKIRT   18.293    0.057    0.000
  4806.8276  H     UKIRT   17.727    0.043    0.000
  4052.9286  J     UKIRT   18.970    0.092    0.000
  4806.8050  J     UKIRT   18.494    0.042    0.000
  4041.0562  K     UKIRT   17.925    0.072    0.000
  4052.9355  K     UKIRT   17.943    0.054    0.000
  4070.9118  K     UKIRT   17.785    0.070    0.000
  4072.8158  K     UKIRT   17.850    0.084    0.000
  4347.0332  K     UKIRT   17.439    0.095    0.000
  4447.7887  K     UKIRT   18.003    0.056    0.000
  4806.7657  K     UKIRT   17.484    0.043    0.000
