   882.4488  I    DIRECT   19.687    0.108    0.000
   883.4600  I    DIRECT   19.673    0.105    0.000
   884.3722  I    DIRECT   19.602    0.130    0.000
   898.2576  I    DIRECT   19.697    0.421    0.000
   899.3226  I    DIRECT   19.444    0.210    0.000
   899.3309  I    DIRECT   20.012    0.335    0.000
   899.4916  I    DIRECT   20.285    0.393    0.000
   906.4644  I    DIRECT   20.116    0.710    0.000
   906.4692  I    DIRECT   19.305    0.551    0.000
   906.4740  I    DIRECT   20.540    0.631    0.000
   909.3312  I    DIRECT   19.891    0.308    0.000
   909.3695  I    DIRECT   19.407    0.521    0.000
   909.3783  I    DIRECT   20.073    0.404    0.000
   912.2513  I    DIRECT   18.914    0.679    0.000
   912.3898  I    DIRECT   19.646    0.267    0.000
   914.2951  I    DIRECT   19.570    0.467    0.000
   914.4140  I    DIRECT   19.733    0.661    0.000
   915.2533  I    DIRECT   19.735    0.265    0.000
   915.4254  I    DIRECT   19.648    0.284    0.000
  1195.4562  I    DIRECT   20.387    0.214    0.000
  1196.3875  I    DIRECT   20.378    0.175    0.000
  1201.3947  I    DIRECT   20.031    0.374    0.000
  1202.3729  I    DIRECT   20.517    0.210    0.000
  1210.3921  I    DIRECT   20.169    0.113    0.000
  1210.4591  I    DIRECT   20.162    0.061    0.000
  1215.3840  I    DIRECT   20.145    0.063    0.000
  1221.4775  I    DIRECT   20.157    0.082    0.000
  1223.4541  I    DIRECT   19.985    0.094    0.000
  1224.4443  I    DIRECT   20.077    0.081    0.000
  1229.3617  I    DIRECT   19.934    0.100    0.000
  1230.4479  I    DIRECT   19.593    0.142    0.000
  1235.4198  I    DIRECT   19.783    0.092    0.000
  1237.4380  I    DIRECT   19.915    0.051    0.000
  1240.3750  I    DIRECT   19.836    0.084    0.000
  1245.4518  I    DIRECT   19.894    0.045    0.000
  1280.5041  I    DIRECT   19.552    0.064    0.000
  1594.4154  I    DIRECT   20.560    0.166    0.000
  1594.4237  I    DIRECT   20.295    0.171    0.000
  1597.4367  I    DIRECT   20.756    0.178    0.000
  1597.4485  I    DIRECT   20.679    0.185    0.000
  1601.4261  I    DIRECT   20.794    0.220    0.000
  1601.4735  I    DIRECT   20.161    0.204    0.000
  1605.3588  I    DIRECT   19.934    0.355    0.000
  1606.4649  I    DIRECT   20.429    0.264    0.000
  1607.2946  I    DIRECT   20.674    0.215    0.000
  1607.4495  I    DIRECT   20.355    0.278    0.000
  1622.4397  I    DIRECT   20.040    0.242    0.000
  1624.3492  I    DIRECT   20.540    0.456    0.000
  1624.4571  I    DIRECT   20.273    0.236    0.000
  1624.5011  I    DIRECT   19.651    0.572    0.000
  1625.3010  I    DIRECT   20.256    0.235    0.000
  1625.3528  I    DIRECT   19.975    0.507    0.000
  1625.4583  I    DIRECT   20.030    0.270    0.000
  1651.2239  I    DIRECT   19.372    0.459    0.000
  1653.3744  I    DIRECT   20.205    0.256    0.000
  1654.3537  I    DIRECT   20.066    0.254    0.000
  1655.2683  I    DIRECT   19.882    0.197    0.000
  1655.4374  I    DIRECT   20.114    0.369    0.000
  1656.1995  I    DIRECT   20.150    0.235    0.000
  1689.1976  I    DIRECT   19.777    0.123    0.000
  1689.3462  I    DIRECT   19.550    0.155    0.000
  1690.1586  I    DIRECT   19.509    0.200    0.000
  1690.2187  I    DIRECT   19.608    0.123    0.000
  1690.3286  I    DIRECT   19.669    0.148    0.000
  1691.1803  I    DIRECT   19.817    0.118    0.000
  1691.2557  I    DIRECT   19.598    0.171    0.000
  1692.1537  I    DIRECT   19.806    0.127    0.000
  1692.2789  I    DIRECT   19.601    0.104    0.000
  1693.1700  I    DIRECT   19.635    0.103    0.000
