   700.4850  I    DIRECT   21.244    0.047    0.000
   701.4145  I    DIRECT   21.221    0.046    0.000
   702.3825  I    DIRECT   21.196    0.049    0.000
   716.2846  I    DIRECT   21.130    0.056    0.000
   717.3880  I    DIRECT   21.066    0.050    0.000
   718.4040  I    DIRECT   21.044    0.063    0.000
   721.3156  I    DIRECT   21.167    0.091    0.000
   721.3168  I    DIRECT   21.141    0.108    0.000
   724.5121  I    DIRECT   21.083    0.162    0.000
   724.5171  I    DIRECT   21.209    0.130    0.000
   725.4880  I    DIRECT   21.119    0.104    0.000
   725.4988  I    DIRECT   21.035    0.092    0.000
   726.4249  I    DIRECT   20.965    0.056    0.000
   726.4340  I    DIRECT   21.129    0.077    0.000
   727.3110  I    DIRECT   20.984    0.072    0.000
   727.3202  I    DIRECT   20.931    0.068    0.000
   729.4269  I    DIRECT   21.047    0.070    0.000
   729.4991  I    DIRECT   21.182    0.140    0.000
   730.2508  I    DIRECT   20.795    0.096    0.000
   730.3799  I    DIRECT   21.084    0.104    0.000
   730.5029  I    DIRECT   21.164    0.118    0.000
   731.2591  I    DIRECT   20.990    0.091    0.000
   731.3823  I    DIRECT   20.999    0.073    0.000
   732.2928  I    DIRECT   20.884    0.081    0.000
   732.4137  I    DIRECT   20.940    0.092    0.000
   733.4242  I    DIRECT   20.813    0.062    0.000
  1013.4347  I    DIRECT   20.619    0.059    0.000
  1019.3709  I    DIRECT   20.912    0.170    0.000
  1020.3750  I    DIRECT   20.899    0.066    0.000
  1021.4651  I    DIRECT   20.719    0.082    0.000
  1028.3940  I    DIRECT   20.981    0.058    0.000
  1028.4611  I    DIRECT   20.980    0.054    0.000
  1033.3909  I    DIRECT   21.010    0.049    0.000
  1041.4428  I    DIRECT   21.205    0.055    0.000
  1042.4456  I    DIRECT   21.205    0.062    0.000
  1047.3887  I    DIRECT   21.122    0.059    0.000
  1048.4144  I    DIRECT   21.121    0.096    0.000
  1053.4775  I    DIRECT   21.206    0.062    0.000
  1055.4296  I    DIRECT   21.090    0.050    0.000
  1056.4985  I    DIRECT   20.993    0.049    0.000
  1063.3822  I    DIRECT   20.824    0.053    0.000
  1063.5059  I    DIRECT   20.902    0.057    0.000
  1098.4060  I    DIRECT   20.558    0.087    0.000
  1747.4833  I    DIRECT   21.000    0.078    0.000
  1752.4645  I    DIRECT   21.128    0.077    0.000
  1753.4654  I    DIRECT   21.321    0.086    0.000
  1796.4291  I    DIRECT   20.846    0.086    0.000
  1796.4685  I    DIRECT   20.817    0.099    0.000
  1797.2584  I    DIRECT   20.826    0.196    0.000
  1797.2964  I    DIRECT   20.923    0.088    0.000
  1797.4182  I    DIRECT   20.915    0.125    0.000
  1800.3295  I    DIRECT   20.802    0.103    0.000
  1800.4409  I    DIRECT   20.700    0.112    0.000
  1801.3050  I    DIRECT   21.117    0.154    0.000
  1801.4183  I    DIRECT   20.774    0.101    0.000
  1826.2000  I    DIRECT   20.363    0.257    0.000
  1826.3246  I    DIRECT   20.429    0.141    0.000
  1826.4196  I    DIRECT   20.278    0.218    0.000
  1827.1982  I    DIRECT   20.468    0.174    0.000
  1827.4583  I    DIRECT   20.170    0.389    0.000
  1828.3850  I    DIRECT   20.080    0.231    0.000
  1830.3795  I    DIRECT   20.315    0.176    0.000
  1830.4670  I    DIRECT   20.590    0.178    0.000
  1831.2055  I    DIRECT   20.378    0.190    0.000
  1831.2612  I    DIRECT   20.310    0.173    0.000
  1831.3860  I    DIRECT   20.353    0.211    0.000
  1849.1815  I    DIRECT   20.160    0.161    0.000
  1849.3023  I    DIRECT   20.238    0.295    0.000
  1849.3674  I    DIRECT   20.373    0.160    0.000
  1850.1675  I    DIRECT   20.412    0.168    0.000
  1850.2908  I    DIRECT   19.911    0.328    0.000
  1851.1636  I    DIRECT   20.397    0.156    0.000
  1851.3077  I    DIRECT   20.299    0.211    0.000
  1852.1701  I    DIRECT   20.273    0.157    0.000
  1852.3445  I    DIRECT   20.140    0.227    0.000
  1853.1597  I    DIRECT   20.146    0.163    0.000
  1853.2955  I    DIRECT   20.400    0.169    0.000
  1854.3131  I    DIRECT   20.150    0.133    0.000
  2867.4176  I    DIRECT   20.310    0.095    0.000
  2885.3003  I    DIRECT   20.376    0.104    0.000
  2885.3861  I    DIRECT   20.146    0.089    0.000
  2899.2609  I    DIRECT   20.343    0.106    0.000
  2899.2687  I    DIRECT   20.063    0.115    0.000
  2925.3521  I    DIRECT   20.442    0.117    0.000
  2925.3632  I    DIRECT   20.239    0.154    0.000
  2957.3142  I    DIRECT   21.321    0.435    0.000
  2957.3204  I    DIRECT   21.154    0.281    0.000
  3014.1435  I    DIRECT   20.349    0.203    0.000
